t, c	M(t), рад	E(t), рад	Teta(t), с	
764	0.532485	-0.647855	5.24353
765	0.533182	-0.647158	5.24453
766	0.533879	-0.646461	5.24552
767	0.534576	-0.645764	5.24652
768	0.535273	-0.645067	5.24752
769	0.53597	-0.64437	5.24852
770	0.536667	-0.643673	5.24951
771	0.537364	-0.642976	5.25051
772	0.538061	-0.642279	5.25151
773	0.538758	-0.641582	5.25251
774	0.539455	-0.640885	5.25351
775	0.540152	-0.640188	5.25451
776	0.540849	-0.639491	5.25551
777	0.541546	-0.638794	5.25651
778	0.542243	-0.638097	5.25751
779	0.54294	-0.6374	5.25851
780	0.543637	-0.636704	5.25951
781	0.544334	-0.636007	5.26051
782	0.545031	-0.63531	5.26151
783	0.545728	-0.634613	5.26251
784	0.546425	-0.633916	5.26352
785	0.547122	-0.633219	5.26452
786	0.547818	-0.632522	5.26552
787	0.548515	-0.631825	5.26652
788	0.549212	-0.631128	5.26753
789	0.549909	-0.630431	5.26853
790	0.550606	-0.629734	5.26954
791	0.551303	-0.629037	5.27054
792	0.552	-0.62834	5.27155
793	0.552697	-0.627643	5.27255
794	0.553394	-0.626946	5.27356
795	0.554091	-0.626249	5.27456
796	0.554788	-0.625552	5.27557
797	0.555485	-0.624855	5.27658
798	0.556182	-0.624158	5.27758
799	0.556879	-0.623461	5.27859
800	0.557576	-0.622764	5.2796
801	0.558273	-0.622067	5.28061
802	0.55897	-0.62137	5.28161
803	0.559667	-0.620673	5.28262
804	0.560364	-0.619976	5.28363
805	0.561061	-0.619279	5.28464
806	0.561758	-0.618582	5.28565
807	0.562455	-0.617885	5.28666
808	0.563152	-0.617188	5.28767
809	0.563849	-0.616491	5.28868
810	0.564546	-0.615794	5.28969
811	0.565243	-0.615097	5.2907
812	0.56594	-0.6144	5.29171
813	0.566637	-0.613704	5.29273
814	0.567334	-0.613007	5.29374
815	0.568031	-0.61231	5.29475
816	0.568728	-0.611613	5.29576
817	0.569425	-0.610916	5.29678
818	0.570122	-0.610219	5.29779
819	0.570818	-0.609522	5.29881
820	0.571515	-0.608825	5.29982
821	0.572212	-0.608128	5.30083
822	0.572909	-0.607431	5.30185
823	0.573606	-0.606734	5.30286
824	0.574303	-0.606037	5.30388
825	0.575	-0.60534	5.3049
826	0.575697	-0.604643	5.30591
827	0.576394	-0.603946	5.30693
828	0.577091	-0.603249	5.30795
829	0.577788	-0.602552	5.30896
830	0.578485	-0.601855	5.30998
831	0.579182	-0.601158	5.311
832	0.579879	-0.600461	5.31202
833	0.580576	-0.599764	5.31303
834	0.581273	-0.599067	5.31405
835	0.58197	-0.59837	5.31507
836	0.582667	-0.597673	5.31609
837	0.583364	-0.596976	5.31711
838	0.584061	-0.596279	5.31813
839	0.584758	-0.595582	5.31915
840	0.585455	-0.594885	5.32017
841	0.586152	-0.594188	5.32119
842	0.586849	-0.593491	5.32222
843	0.587546	-0.592794	5.32324
844	0.588243	-0.592097	5.32426
845	0.58894	-0.5914	5.32528
846	0.589637	-0.590703	5.3263
847	0.590334	-0.590007	5.32733
848	0.591031	-0.58931	5.32835
849	0.591728	-0.588613	5.32937
850	0.592425	-0.587916	5.3304
851	0.593122	-0.587219	5.33142
852	0.593819	-0.586522	5.33245
853	0.594515	-0.585825	5.33347
854	0.595212	-0.585128	5.3345
855	0.595909	-0.584431	5.33552
856	0.596606	-0.583734	5.33655
857	0.597303	-0.583037	5.33758
858	0.598	-0.58234	5.3386
859	0.598697	-0.581643	5.33963
860	0.599394	-0.580946	5.34066
861	0.600091	-0.580249	5.34168
862	0.600788	-0.579552	5.34271
863	0.601485	-0.578855	5.34374
864	0.602182	-0.578158	5.34477
865	0.602879	-0.577461	5.3458
866	0.603576	-0.576764	5.34683
867	0.604273	-0.576067	5.34786
868	0.60497	-0.57537	5.34889
869	0.605667	-0.574673	5.34992
870	0.606364	-0.573976	5.35095
871	0.607061	-0.573279	5.35198
872	0.607758	-0.572582	5.35301
873	0.608455	-0.571885	5.35404
874	0.609152	-0.571188	5.35507
875	0.609849	-0.570491	5.35611
876	0.610546	-0.569794	5.35714
877	0.611243	-0.569097	5.35817
878	0.61194	-0.5684	5.3592
879	0.612637	-0.567703	5.36024
880	0.613334	-0.567007	5.36127
881	0.614031	-0.56631	5.3623
882	0.614728	-0.565613	5.36334
883	0.615425	-0.564916	5.36437
884	0.616122	-0.564219	5.36541
885	0.616819	-0.563522	5.36644
886	0.617515	-0.562825	5.36748
887	0.618212	-0.562128	5.36852
888	0.618909	-0.561431	5.36955
889	0.619606	-0.560734	5.37059
890	0.620303	-0.560037	5.37163
891	0.621	-0.55934	5.37266
892	0.621697	-0.558643	5.3737
893	0.622394	-0.557946	5.37474
894	0.623091	-0.557249	5.37578
895	0.623788	-0.556552	5.37682
896	0.624485	-0.555855	5.37785
897	0.625182	-0.555158	5.37889
898	0.625879	-0.554461	5.37993
899	0.626576	-0.553764	5.38097
900	0.627273	-0.553067	5.38201
901	0.62797	-0.55237	5.38305
902	0.628667	-0.551673	5.38409
903	0.629364	-0.550976	5.38514
904	0.630061	-0.550279	5.38618
905	0.630758	-0.549582	5.38722
906	0.631455	-0.548885	5.38826
907	0.632152	-0.548188	5.3893
908	0.632849	-0.547491	5.39035
909	0.633546	-0.546794	5.39139
910	0.634243	-0.546097	5.39243
911	0.63494	-0.5454	5.39348
912	0.635637	-0.544703	5.39452
913	0.636334	-0.544007	5.39556
914	0.637031	-0.54331	5.39661
915	0.637728	-0.542613	5.39765
916	0.638425	-0.541916	5.3987
917	0.639122	-0.541219	5.39974
918	0.639819	-0.540522	5.40079
919	0.640516	-0.539825	5.40184
920	0.641212	-0.539128	5.40288
921	0.641909	-0.538431	5.40393
922	0.642606	-0.537734	5.40498
923	0.643303	-0.537037	5.40602
924	0.644	-0.53634	5.40707
925	0.644697	-0.535643	5.40812
926	0.645394	-0.534946	5.40917
927	0.646091	-0.534249	5.41022
928	0.646788	-0.533552	5.41126
929	0.647485	-0.532855	5.41231
930	0.648182	-0.532158	5.41336
931	0.648879	-0.531461	5.41441
932	0.649576	-0.530764	5.41546
933	0.650273	-0.530067	5.41651
934	0.65097	-0.52937	5.41757
935	0.651667	-0.528673	5.41862
936	0.652364	-0.527976	5.41967
937	0.653061	-0.527279	5.42072
938	0.653758	-0.526582	5.42177
939	0.654455	-0.525885	5.42282
940	0.655152	-0.525188	5.42388
941	0.655849	-0.524491	5.42493
942	0.656546	-0.523794	5.42598
943	0.657243	-0.523097	5.42704
944	0.65794	-0.5224	5.42809
945	0.658637	-0.521703	5.42914
946	0.659334	-0.521006	5.4302
947	0.660031	-0.52031	5.43125
948	0.660728	-0.519613	5.43231
949	0.661425	-0.518916	5.43336
950	0.662122	-0.518219	5.43442
951	0.662819	-0.517522	5.43548
952	0.663516	-0.516825	5.43653
953	0.664212	-0.516128	5.43759
954	0.664909	-0.515431	5.43865
955	0.665606	-0.514734	5.4397
956	0.666303	-0.514037	5.44076
957	0.667	-0.51334	5.44182
958	0.667697	-0.512643	5.44288
959	0.668394	-0.511946	5.44394
960	0.669091	-0.511249	5.445
961	0.669788	-0.510552	5.44605
962	0.670485	-0.509855	5.44711
963	0.671182	-0.509158	5.44817
964	0.671879	-0.508461	5.44923
965	0.672576	-0.507764	5.45029
966	0.673273	-0.507067	5.45136
967	0.67397	-0.50637	5.45242
968	0.674667	-0.505673	5.45348
969	0.675364	-0.504976	5.45454
970	0.676061	-0.504279	5.4556
971	0.676758	-0.503582	5.45666
972	0.677455	-0.502885	5.45773
973	0.678152	-0.502188	5.45879
974	0.678849	-0.501491	5.45985
975	0.679546	-0.500794	5.46092
976	0.680243	-0.500097	5.46198
977	0.68094	-0.4994	5.46304
978	0.681637	-0.498703	5.46411
979	0.682334	-0.498006	5.46517
980	0.683031	-0.49731	5.46624
981	0.683728	-0.496613	5.4673
982	0.684425	-0.495916	5.46837
983	0.685122	-0.495219	5.46943
984	0.685819	-0.494522	5.4705
985	0.686516	-0.493825	5.47157
986	0.687213	-0.493128	5.47263
987	0.687909	-0.492431	5.4737
988	0.688606	-0.491734	5.47477
989	0.689303	-0.491037	5.47584
990	0.69	-0.49034	5.4769
991	0.690697	-0.489643	5.47797
992	0.691394	-0.488946	5.47904
993	0.692091	-0.488249	5.48011
994	0.692788	-0.487552	5.48118
995	0.693485	-0.486855	5.48225
996	0.694182	-0.486158	5.48332
997	0.694879	-0.485461	5.48439
998	0.695576	-0.484764	5.48546
999	0.696273	-0.484067	5.48653
1000	0.69697	-0.48337	5.4876
1001	0.697667	-0.482673	5.48867
1002	0.698364	-0.481976	5.48974
1003	0.699061	-0.481279	5.49082
1004	0.699758	-0.480582	5.49189
1005	0.700455	-0.479885	5.49296
1006	0.701152	-0.479188	5.49403
1007	0.701849	-0.478491	5.49511
1008	0.702546	-0.477794	5.49618
1009	0.703243	-0.477097	5.49725
1010	0.70394	-0.4764	5.49833
1011	0.704637	-0.475703	5.4994
1012	0.705334	-0.475006	5.50048
1013	0.706031	-0.474309	5.50155
1014	0.706728	-0.473613	5.50263
1015	0.707425	-0.472916	5.5037
1016	0.708122	-0.472219	5.50478
1017	0.708819	-0.471522	5.50585
1018	0.709516	-0.470825	5.50693
1019	0.710213	-0.470128	5.50801
1020	0.710909	-0.469431	5.50908
1021	0.711606	-0.468734	5.51016
1022	0.712303	-0.468037	5.51124
1023	0.713	-0.46734	5.51231
1024	0.713697	-0.466643	5.51339
1025	0.714394	-0.465946	5.51447
1026	0.715091	-0.465249	5.51555
1027	0.715788	-0.464552	5.51663
1028	0.716485	-0.463855	5.51771
1029	0.717182	-0.463158	5.51879
1030	0.717879	-0.462461	5.51987
1031	0.718576	-0.461764	5.52095
1032	0.719273	-0.461067	5.52203
1033	0.71997	-0.46037	5.52311
1034	0.720667	-0.459673	5.52419
1035	0.721364	-0.458976	5.52527
1036	0.722061	-0.458279	5.52635
1037	0.722758	-0.457582	5.52743
1038	0.723455	-0.456885	5.52852
1039	0.724152	-0.456188	5.5296
1040	0.724849	-0.455491	5.53068
1041	0.725546	-0.454794	5.53176
1042	0.726243	-0.454097	5.53285
1043	0.72694	-0.4534	5.53393
1044	0.727637	-0.452703	5.53502
1045	0.728334	-0.452006	5.5361
1046	0.729031	-0.451309	5.53718
1047	0.729728	-0.450613	5.53827
1048	0.730425	-0.449916	5.53935
1049	0.731122	-0.449219	5.54044
1050	0.731819	-0.448522	5.54152
1051	0.732516	-0.447825	5.54261
1052	0.733213	-0.447128	5.5437
1053	0.733909	-0.446431	5.54478
1054	0.734606	-0.445734	5.54587
1055	0.735303	-0.445037	5.54696
1056	0.736	-0.44434	5.54804
1057	0.736697	-0.443643	5.54913
1058	0.737394	-0.442946	5.55022
1059	0.738091	-0.442249	5.55131
1060	0.738788	-0.441552	5.5524
1061	0.739485	-0.440855	5.55349
1062	0.740182	-0.440158	5.55457
1063	0.740879	-0.439461	5.55566
1064	0.741576	-0.438764	5.55675
1065	0.742273	-0.438067	5.55784
1066	0.74297	-0.43737	5.55893
1067	0.743667	-0.436673	5.56002
1068	0.744364	-0.435976	5.56111
1069	0.745061	-0.435279	5.5622
1070	0.745758	-0.434582	5.5633
1071	0.746455	-0.433885	5.56439
1072	0.747152	-0.433188	5.56548
1073	0.747849	-0.432491	5.56657
1074	0.748546	-0.431794	5.56766
1075	0.749243	-0.431097	5.56876
1076	0.74994	-0.4304	5.56985
1077	0.750637	-0.429703	5.57094
1078	0.751334	-0.429006	5.57204
1079	0.752031	-0.428309	5.57313
1080	0.752728	-0.427612	5.57422
1081	0.753425	-0.426916	5.57532
1082	0.754122	-0.426219	5.57641
1083	0.754819	-0.425522	5.57751
1084	0.755516	-0.424825	5.5786
1085	0.756213	-0.424128	5.5797
1086	0.75691	-0.423431	5.58079
1087	0.757606	-0.422734	5.58189
1088	0.758303	-0.422037	5.58299
1089	0.759	-0.42134	5.58408
1090	0.759697	-0.420643	5.58518
1091	0.760394	-0.419946	5.58628
1092	0.761091	-0.419249	5.58737
1093	0.761788	-0.418552	5.58847
1094	0.762485	-0.417855	5.58957
1095	0.763182	-0.417158	5.59067
1096	0.763879	-0.416461	5.59177
1097	0.764576	-0.415764	5.59287
1098	0.765273	-0.415067	5.59396
1099	0.76597	-0.41437	5.59506
1100	0.766667	-0.413673	5.59616
1101	0.767364	-0.412976	5.59726
1102	0.768061	-0.412279	5.59836
1103	0.768758	-0.411582	5.59946
1104	0.769455	-0.410885	5.60056
1105	0.770152	-0.410188	5.60166
1106	0.770849	-0.409491	5.60277
1107	0.771546	-0.408794	5.60387
1108	0.772243	-0.408097	5.60497
1109	0.77294	-0.4074	5.60607
1110	0.773637	-0.406703	5.60717
1111	0.774334	-0.406006	5.60828
1112	0.775031	-0.405309	5.60938
1113	0.775728	-0.404612	5.61048
1114	0.776425	-0.403916	5.61159
1115	0.777122	-0.403219	5.61269
1116	0.777819	-0.402522	5.61379
1117	0.778516	-0.401825	5.6149
1118	0.779213	-0.401128	5.616
1119	0.77991	-0.400431	5.61711
1120	0.780606	-0.399734	5.61821
1121	0.781303	-0.399037	5.61932
1122	0.782	-0.39834	5.62042
1123	0.782697	-0.397643	5.62153
1124	0.783394	-0.396946	5.62263
1125	0.784091	-0.396249	5.62374
1126	0.784788	-0.395552	5.62485
1127	0.785485	-0.394855	5.62595
1128	0.786182	-0.394158	5.62706
1129	0.786879	-0.393461	5.62817
1130	0.787576	-0.392764	5.62927
1131	0.788273	-0.392067	5.63038
1132	0.78897	-0.39137	5.63149
1133	0.789667	-0.390673	5.6326
1134	0.790364	-0.389976	5.63371
1135	0.791061	-0.389279	5.63482
1136	0.791758	-0.388582	5.63593
1137	0.792455	-0.387885	5.63703
1138	0.793152	-0.387188	5.63814
1139	0.793849	-0.386491	5.63925
1140	0.794546	-0.385794	5.64036
1141	0.795243	-0.385097	5.64147
1142	0.79594	-0.3844	5.64259
1143	0.796637	-0.383703	5.6437
1144	0.797334	-0.383006	5.64481
1145	0.798031	-0.382309	5.64592
1146	0.798728	-0.381612	5.64703
1147	0.799425	-0.380916	5.64814
1148	0.800122	-0.380219	5.64926
1149	0.800819	-0.379522	5.65037
1150	0.801516	-0.378825	5.65148
1151	0.802213	-0.378128	5.65259
1152	0.80291	-0.377431	5.65371
1153	0.803607	-0.376734	5.65482
1154	0.804303	-0.376037	5.65593
1155	0.805	-0.37534	5.65705
1156	0.805697	-0.374643	5.65816
1157	0.806394	-0.373946	5.65928
1158	0.807091	-0.373249	5.66039
1159	0.807788	-0.372552	5.66151
1160	0.808485	-0.371855	5.66262
1161	0.809182	-0.371158	5.66374
1162	0.809879	-0.370461	5.66485
1163	0.810576	-0.369764	5.66597
1164	0.811273	-0.369067	5.66709
1165	0.81197	-0.36837	5.6682
1166	0.812667	-0.367673	5.66932
1167	0.813364	-0.366976	5.67044
1168	0.814061	-0.366279	5.67155
1169	0.814758	-0.365582	5.67267
1170	0.815455	-0.364885	5.67379
1171	0.816152	-0.364188	5.67491
1172	0.816849	-0.363491	5.67603
1173	0.817546	-0.362794	5.67714
1174	0.818243	-0.362097	5.67826
1175	0.81894	-0.3614	5.67938
1176	0.819637	-0.360703	5.6805
1177	0.820334	-0.360006	5.68162
1178	0.821031	-0.359309	5.68274
1179	0.821728	-0.358612	5.68386
1180	0.822425	-0.357915	5.68498
1181	0.823122	-0.357219	5.6861
1182	0.823819	-0.356522	5.68722
1183	0.824516	-0.355825	5.68834
1184	0.825213	-0.355128	5.68946
1185	0.82591	-0.354431	5.69059
1186	0.826607	-0.353734	5.69171
1187	0.827303	-0.353037	5.69283
1188	0.828	-0.35234	5.69395
1189	0.828697	-0.351643	5.69507
1190	0.829394	-0.350946	5.6962
1191	0.830091	-0.350249	5.69732
1192	0.830788	-0.349552	5.69844
1193	0.831485	-0.348855	5.69957
1194	0.832182	-0.348158	5.70069
1195	0.832879	-0.347461	5.70181
1196	0.833576	-0.346764	5.70294
1197	0.834273	-0.346067	5.70406
1198	0.83497	-0.34537	5.70519
1199	0.835667	-0.344673	5.70631
1200	0.836364	-0.343976	5.70744
1201	0.837061	-0.343279	5.70856
1202	0.837758	-0.342582	5.70969
1203	0.838455	-0.341885	5.71081
1204	0.839152	-0.341188	5.71194
1205	0.839849	-0.340491	5.71307
1206	0.840546	-0.339794	5.71419
1207	0.841243	-0.339097	5.71532
1208	0.84194	-0.3384	5.71645
1209	0.842637	-0.337703	5.71757
1210	0.843334	-0.337006	5.7187
1211	0.844031	-0.336309	5.71983
1212	0.844728	-0.335612	5.72096
1213	0.845425	-0.334915	5.72209
1214	0.846122	-0.334219	5.72321
1215	0.846819	-0.333522	5.72434
1216	0.847516	-0.332825	5.72547
1217	0.848213	-0.332128	5.7266
1218	0.84891	-0.331431	5.72773
1219	0.849607	-0.330734	5.72886
1220	0.850304	-0.330037	5.72999
1221	0.851	-0.32934	5.73112
1222	0.851697	-0.328643	5.73225
1223	0.852394	-0.327946	5.73338
1224	0.853091	-0.327249	5.73451
1225	0.853788	-0.326552	5.73564
1226	0.854485	-0.325855	5.73677
1227	0.855182	-0.325158	5.73791
1228	0.855879	-0.324461	5.73904
1229	0.856576	-0.323764	5.74017
1230	0.857273	-0.323067	5.7413
1231	0.85797	-0.32237	5.74243
1232	0.858667	-0.321673	5.74357
1233	0.859364	-0.320976	5.7447
1234	0.860061	-0.320279	5.74583
1235	0.860758	-0.319582	5.74697
1236	0.861455	-0.318885	5.7481
1237	0.862152	-0.318188	5.74923
1238	0.862849	-0.317491	5.75037
1239	0.863546	-0.316794	5.7515
1240	0.864243	-0.316097	5.75263
1241	0.86494	-0.3154	5.75377
1242	0.865637	-0.314703	5.7549
1243	0.866334	-0.314006	5.75604
1244	0.867031	-0.313309	5.75717
1245	0.867728	-0.312612	5.75831
1246	0.868425	-0.311915	5.75945
1247	0.869122	-0.311218	5.76058
1248	0.869819	-0.310522	5.76172
1249	0.870516	-0.309825	5.76285
1250	0.871213	-0.309128	5.76399
1251	0.87191	-0.308431	5.76513
1252	0.872607	-0.307734	5.76626
1253	0.873304	-0.307037	5.7674
1254	0.874	-0.30634	5.76854
1255	0.874697	-0.305643	5.76968
1256	0.875394	-0.304946	5.77082
1257	0.876091	-0.304249	5.77195
1258	0.876788	-0.303552	5.77309
1259	0.877485	-0.302855	5.77423
1260	0.878182	-0.302158	5.77537
1261	0.878879	-0.301461	5.77651
1262	0.879576	-0.300764	5.77765
1263	0.880273	-0.300067	5.77879
1264	0.88097	-0.29937	5.77993
1265	0.881667	-0.298673	5.78107
1266	0.882364	-0.297976	5.78221
1267	0.883061	-0.297279	5.78335
1268	0.883758	-0.296582	5.78449
1269	0.884455	-0.295885	5.78563
1270	0.885152	-0.295188	5.78677
1271	0.885849	-0.294491	5.78791
1272	0.886546	-0.293794	5.78905
1273	0.887243	-0.293097	5.79019
1274	0.88794	-0.2924	5.79133
1275	0.888637	-0.291703	5.79248
1276	0.889334	-0.291006	5.79362
1277	0.890031	-0.290309	5.79476
1278	0.890728	-0.289612	5.7959
1279	0.891425	-0.288915	5.79705
1280	0.892122	-0.288218	5.79819
1281	0.892819	-0.287522	5.79933
1282	0.893516	-0.286825	5.80048
1283	0.894213	-0.286128	5.80162
1284	0.89491	-0.285431	5.80276
1285	0.895607	-0.284734	5.80391
1286	0.896304	-0.284037	5.80505
1287	0.897	-0.28334	5.8062
1288	0.897697	-0.282643	5.80734
1289	0.898394	-0.281946	5.80849
1290	0.899091	-0.281249	5.80963
1291	0.899788	-0.280552	5.81078
1292	0.900485	-0.279855	5.81192
1293	0.901182	-0.279158	5.81307
1294	0.901879	-0.278461	5.81421
1295	0.902576	-0.277764	5.81536
1296	0.903273	-0.277067	5.81651
1297	0.90397	-0.27637	5.81765
1298	0.904667	-0.275673	5.8188
1299	0.905364	-0.274976	5.81995
1300	0.906061	-0.274279	5.82109
1301	0.906758	-0.273582	5.82224
1302	0.907455	-0.272885	5.82339
1303	0.908152	-0.272188	5.82454
1304	0.908849	-0.271491	5.82568
1305	0.909546	-0.270794	5.82683
1306	0.910243	-0.270097	5.82798
1307	0.91094	-0.2694	5.82913
1308	0.911637	-0.268703	5.83028
1309	0.912334	-0.268006	5.83143
1310	0.913031	-0.267309	5.83258
1311	0.913728	-0.266612	5.83372
1312	0.914425	-0.265915	5.83487
1313	0.915122	-0.265218	5.83602
1314	0.915819	-0.264521	5.83717
1315	0.916516	-0.263825	5.83832
1316	0.917213	-0.263128	5.83947
1317	0.91791	-0.262431	5.84062
1318	0.918607	-0.261734	5.84178
1319	0.919304	-0.261037	5.84293
1320	0.920001	-0.26034	5.84408
1321	0.920697	-0.259643	5.84523
1322	0.921394	-0.258946	5.84638
1323	0.922091	-0.258249	5.84753
1324	0.922788	-0.257552	5.84868
1325	0.923485	-0.256855	5.84983
1326	0.924182	-0.256158	5.85099
1327	0.924879	-0.255461	5.85214
1328	0.925576	-0.254764	5.85329
1329	0.926273	-0.254067	5.85444
1330	0.92697	-0.25337	5.8556
1331	0.927667	-0.252673	5.85675
1332	0.928364	-0.251976	5.8579
1333	0.929061	-0.251279	5.85906
1334	0.929758	-0.250582	5.86021
1335	0.930455	-0.249885	5.86136
1336	0.931152	-0.249188	5.86252
1337	0.931849	-0.248491	5.86367
1338	0.932546	-0.247794	5.86483
1339	0.933243	-0.247097	5.86598
1340	0.93394	-0.2464	5.86714
1341	0.934637	-0.245703	5.86829
1342	0.935334	-0.245006	5.86945
1343	0.936031	-0.244309	5.8706
1344	0.936728	-0.243612	5.87176
1345	0.937425	-0.242915	5.87291
1346	0.938122	-0.242218	5.87407
1347	0.938819	-0.241521	5.87522
1348	0.939516	-0.240825	5.87638
1349	0.940213	-0.240128	5.87754
1350	0.94091	-0.239431	5.87869
1351	0.941607	-0.238734	5.87985
1352	0.942304	-0.238037	5.88101
1353	0.943001	-0.23734	5.88216
1354	0.943697	-0.236643	5.88332
1355	0.944394	-0.235946	5.88448
1356	0.945091	-0.235249	5.88564
1357	0.945788	-0.234552	5.88679
1358	0.946485	-0.233855	5.88795
1359	0.947182	-0.233158	5.88911
1360	0.947879	-0.232461	5.89027
1361	0.948576	-0.231764	5.89143
1362	0.949273	-0.231067	5.89259
1363	0.94997	-0.23037	5.89374
1364	0.950667	-0.229673	5.8949
1365	0.951364	-0.228976	5.89606
1366	0.952061	-0.228279	5.89722
1367	0.952758	-0.227582	5.89838
1368	0.953455	-0.226885	5.89954
1369	0.954152	-0.226188	5.9007
1370	0.954849	-0.225491	5.90186
1371	0.955546	-0.224794	5.90302
1372	0.956243	-0.224097	5.90418
1373	0.95694	-0.2234	5.90534
1374	0.957637	-0.222703	5.9065
1375	0.958334	-0.222006	5.90766
1376	0.959031	-0.221309	5.90882
1377	0.959728	-0.220612	5.90999
1378	0.960425	-0.219915	5.91115
1379	0.961122	-0.219218	5.91231
1380	0.961819	-0.218521	5.91347
1381	0.962516	-0.217825	5.91463
1382	0.963213	-0.217128	5.91579
1383	0.96391	-0.216431	5.91696
1384	0.964607	-0.215734	5.91812
1385	0.965304	-0.215037	5.91928
1386	0.966001	-0.21434	5.92044
1387	0.966698	-0.213643	5.92161
1388	0.967394	-0.212946	5.92277
1389	0.968091	-0.212249	5.92393
1390	0.968788	-0.211552	5.9251
1391	0.969485	-0.210855	5.92626
1392	0.970182	-0.210158	5.92742
1393	0.970879	-0.209461	5.92859
1394	0.971576	-0.208764	5.92975
1395	0.972273	-0.208067	5.93091
1396	0.97297	-0.20737	5.93208
1397	0.973667	-0.206673	5.93324
1398	0.974364	-0.205976	5.93441
1399	0.975061	-0.205279	5.93557
1400	0.975758	-0.204582	5.93674
1401	0.976455	-0.203885	5.9379
1402	0.977152	-0.203188	5.93907
1403	0.977849	-0.202491	5.94023
1404	0.978546	-0.201794	5.9414
1405	0.979243	-0.201097	5.94256
1406	0.97994	-0.2004	5.94373
1407	0.980637	-0.199703	5.9449
1408	0.981334	-0.199006	5.94606
1409	0.982031	-0.198309	5.94723
1410	0.982728	-0.197612	5.94839
1411	0.983425	-0.196915	5.94956
1412	0.984122	-0.196218	5.95073
1413	0.984819	-0.195521	5.95189
1414	0.985516	-0.194824	5.95306
1415	0.986213	-0.194128	5.95423
1416	0.98691	-0.193431	5.9554
1417	0.987607	-0.192734	5.95656
1418	0.988304	-0.192037	5.95773
1419	0.989001	-0.19134	5.9589
1420	0.989698	-0.190643	5.96007
1421	0.990394	-0.189946	5.96123
1422	0.991091	-0.189249	5.9624
1423	0.991788	-0.188552	5.96357
1424	0.992485	-0.187855	5.96474
1425	0.993182	-0.187158	5.96591
1426	0.993879	-0.186461	5.96708
1427	0.994576	-0.185764	5.96824
1428	0.995273	-0.185067	5.96941
1429	0.99597	-0.18437	5.97058
1430	0.996667	-0.183673	5.97175
1431	0.997364	-0.182976	5.97292
1432	0.998061	-0.182279	5.97409
1433	0.998758	-0.181582	5.97526
1434	0.999455	-0.180885	5.97643
1435	1.00015	-0.180188	5.9776
1436	1.00085	-0.179491	5.97877
1437	1.00155	-0.178794	5.97994
1438	1.00224	-0.178097	5.98111
1439	1.00294	-0.1774	5.98228
1440	1.00364	-0.176703	5.98345
1441	1.00433	-0.176006	5.98462
1442	1.00503	-0.175309	5.98579
1443	1.00573	-0.174612	5.98696
1444	1.00642	-0.173915	5.98814
1445	1.00712	-0.173218	5.98931
1446	1.00782	-0.172521	5.99048
1447	1.00852	-0.171824	5.99165
1448	1.00921	-0.171128	5.99282
1449	1.00991	-0.170431	5.99399
1450	1.01061	-0.169734	5.99517
1451	1.0113	-0.169037	5.99634
1452	1.012	-0.16834	5.99751
1453	1.0127	-0.167643	5.99868
1454	1.01339	-0.166946	5.99986
1455	1.01409	-0.166249	6.00103
1456	1.01479	-0.165552	6.0022
1457	1.01549	-0.164855	6.00337
1458	1.01618	-0.164158	6.00455
1459	1.01688	-0.163461	6.00572
1460	1.01758	-0.162764	6.00689
1461	1.01827	-0.162067	6.00807
1462	1.01897	-0.16137	6.00924
