t, c	M(t), рад	E(t), рад	Teta(t), с	
3046	2.12297	2.12297	2.50841
3047	2.12367	2.12367	2.50889
3048	2.12436	2.12436	2.50937
3049	2.12506	2.12506	2.50986
3050	2.12576	2.12576	2.51034
3051	2.12646	2.12646	2.51083
3052	2.12715	2.12715	2.51131
3053	2.12785	2.12785	2.51179
3054	2.12855	2.12855	2.51228
3055	2.12924	2.12924	2.51276
3056	2.12994	2.12994	2.51324
3057	2.13064	2.13064	2.51373
3058	2.13133	2.13133	2.51421
3059	2.13203	2.13203	2.51469
3060	2.13273	2.13273	2.51518
3061	2.13343	2.13342	2.51566
3062	2.13412	2.13412	2.51614
3063	2.13482	2.13482	2.51662
3064	2.13552	2.13552	2.51711
3065	2.13621	2.13621	2.51759
3066	2.13691	2.13691	2.51807
3067	2.13761	2.13761	2.51855
3068	2.1383	2.1383	2.51904
3069	2.139	2.139	2.51952
3070	2.1397	2.1397	2.52
3071	2.1404	2.14039	2.52048
3072	2.14109	2.14109	2.52096
3073	2.14179	2.14179	2.52144
3074	2.14249	2.14249	2.52192
3075	2.14318	2.14318	2.52241
3076	2.14388	2.14388	2.52289
3077	2.14458	2.14458	2.52337
3078	2.14527	2.14527	2.52385
3079	2.14597	2.14597	2.52433
3080	2.14667	2.14667	2.52481
3081	2.14736	2.14736	2.52529
3082	2.14806	2.14806	2.52577
3083	2.14876	2.14876	2.52625
3084	2.14946	2.14946	2.52673
3085	2.15015	2.15015	2.52721
3086	2.15085	2.15085	2.52769
3087	2.15155	2.15155	2.52817
3088	2.15224	2.15224	2.52865
3089	2.15294	2.15294	2.52913
3090	2.15364	2.15364	2.52961
3091	2.15433	2.15433	2.53009
3092	2.15503	2.15503	2.53057
3093	2.15573	2.15573	2.53105
3094	2.15643	2.15642	2.53153
3095	2.15712	2.15712	2.53201
3096	2.15782	2.15782	2.53249
3097	2.15852	2.15852	2.53297
3098	2.15921	2.15921	2.53345
3099	2.15991	2.15991	2.53392
3100	2.16061	2.16061	2.5344
3101	2.1613	2.1613	2.53488
3102	2.162	2.162	2.53536
3103	2.1627	2.1627	2.53584
3104	2.1634	2.16339	2.53632
3105	2.16409	2.16409	2.53679
3106	2.16479	2.16479	2.53727
3107	2.16549	2.16549	2.53775
3108	2.16618	2.16618	2.53823
3109	2.16688	2.16688	2.5387
3110	2.16758	2.16758	2.53918
3111	2.16827	2.16827	2.53966
3112	2.16897	2.16897	2.54014
3113	2.16967	2.16967	2.54061
3114	2.17036	2.17036	2.54109
3115	2.17106	2.17106	2.54157
3116	2.17176	2.17176	2.54205
3117	2.17246	2.17246	2.54252
3118	2.17315	2.17315	2.543
3119	2.17385	2.17385	2.54348
3120	2.17455	2.17455	2.54395
3121	2.17524	2.17524	2.54443
3122	2.17594	2.17594	2.5449
3123	2.17664	2.17664	2.54538
3124	2.17733	2.17733	2.54586
3125	2.17803	2.17803	2.54633
3126	2.17873	2.17873	2.54681
3127	2.17943	2.17942	2.54728
3128	2.18012	2.18012	2.54776
3129	2.18082	2.18082	2.54823
3130	2.18152	2.18152	2.54871
3131	2.18221	2.18221	2.54919
3132	2.18291	2.18291	2.54966
3133	2.18361	2.18361	2.55014
3134	2.1843	2.1843	2.55061
3135	2.185	2.185	2.55109
3136	2.1857	2.1857	2.55156
3137	2.1864	2.18639	2.55204
3138	2.18709	2.18709	2.55251
3139	2.18779	2.18779	2.55298
3140	2.18849	2.18849	2.55346
3141	2.18918	2.18918	2.55393
3142	2.18988	2.18988	2.55441
3143	2.19058	2.19058	2.55488
3144	2.19127	2.19127	2.55536
3145	2.19197	2.19197	2.55583
3146	2.19267	2.19267	2.5563
3147	2.19336	2.19336	2.55678
3148	2.19406	2.19406	2.55725
3149	2.19476	2.19476	2.55772
3150	2.19546	2.19546	2.5582
3151	2.19615	2.19615	2.55867
3152	2.19685	2.19685	2.55914
3153	2.19755	2.19755	2.55962
3154	2.19824	2.19824	2.56009
3155	2.19894	2.19894	2.56056
3156	2.19964	2.19964	2.56104
3157	2.20033	2.20033	2.56151
3158	2.20103	2.20103	2.56198
3159	2.20173	2.20173	2.56245
3160	2.20243	2.20242	2.56293
3161	2.20312	2.20312	2.5634
3162	2.20382	2.20382	2.56387
3163	2.20452	2.20452	2.56434
3164	2.20521	2.20521	2.56481
3165	2.20591	2.20591	2.56529
3166	2.20661	2.20661	2.56576
3167	2.2073	2.2073	2.56623
3168	2.208	2.208	2.5667
3169	2.2087	2.2087	2.56717
3170	2.2094	2.20939	2.56764
3171	2.21009	2.21009	2.56811
3172	2.21079	2.21079	2.56859
3173	2.21149	2.21149	2.56906
3174	2.21218	2.21218	2.56953
3175	2.21288	2.21288	2.57
3176	2.21358	2.21358	2.57047
3177	2.21427	2.21427	2.57094
3178	2.21497	2.21497	2.57141
3179	2.21567	2.21567	2.57188
3180	2.21636	2.21636	2.57235
3181	2.21706	2.21706	2.57282
3182	2.21776	2.21776	2.57329
3183	2.21846	2.21846	2.57376
3184	2.21915	2.21915	2.57423
3185	2.21985	2.21985	2.5747
3186	2.22055	2.22055	2.57517
3187	2.22124	2.22124	2.57564
3188	2.22194	2.22194	2.57611
3189	2.22264	2.22264	2.57658
3190	2.22333	2.22333	2.57705
3191	2.22403	2.22403	2.57752
3192	2.22473	2.22473	2.57799
3193	2.22543	2.22542	2.57846
3194	2.22612	2.22612	2.57893
3195	2.22682	2.22682	2.57939
3196	2.22752	2.22752	2.57986
3197	2.22821	2.22821	2.58033
3198	2.22891	2.22891	2.5808
3199	2.22961	2.22961	2.58127
3200	2.2303	2.2303	2.58174
3201	2.231	2.231	2.58221
3202	2.2317	2.2317	2.58267
3203	2.2324	2.23239	2.58314
3204	2.23309	2.23309	2.58361
3205	2.23379	2.23379	2.58408
3206	2.23449	2.23449	2.58455
3207	2.23518	2.23518	2.58501
3208	2.23588	2.23588	2.58548
3209	2.23658	2.23658	2.58595
3210	2.23727	2.23727	2.58642
3211	2.23797	2.23797	2.58688
3212	2.23867	2.23867	2.58735
3213	2.23936	2.23936	2.58782
3214	2.24006	2.24006	2.58829
3215	2.24076	2.24076	2.58875
3216	2.24146	2.24146	2.58922
3217	2.24215	2.24215	2.58969
3218	2.24285	2.24285	2.59015
3219	2.24355	2.24355	2.59062
3220	2.24424	2.24424	2.59109
3221	2.24494	2.24494	2.59155
3222	2.24564	2.24564	2.59202
3223	2.24633	2.24633	2.59248
3224	2.24703	2.24703	2.59295
3225	2.24773	2.24773	2.59342
3226	2.24843	2.24842	2.59388
3227	2.24912	2.24912	2.59435
3228	2.24982	2.24982	2.59481
3229	2.25052	2.25052	2.59528
3230	2.25121	2.25121	2.59575
3231	2.25191	2.25191	2.59621
3232	2.25261	2.25261	2.59668
3233	2.2533	2.2533	2.59714
3234	2.254	2.254	2.59761
3235	2.2547	2.2547	2.59807
3236	2.2554	2.25539	2.59854
3237	2.25609	2.25609	2.599
3238	2.25679	2.25679	2.59947
3239	2.25749	2.25749	2.59993
3240	2.25818	2.25818	2.6004
3241	2.25888	2.25888	2.60086
3242	2.25958	2.25958	2.60132
3243	2.26027	2.26027	2.60179
3244	2.26097	2.26097	2.60225
3245	2.26167	2.26167	2.60272
3246	2.26236	2.26236	2.60318
3247	2.26306	2.26306	2.60364
3248	2.26376	2.26376	2.60411
3249	2.26446	2.26446	2.60457
3250	2.26515	2.26515	2.60504
3251	2.26585	2.26585	2.6055
3252	2.26655	2.26655	2.60596
3253	2.26724	2.26724	2.60643
3254	2.26794	2.26794	2.60689
3255	2.26864	2.26864	2.60735
3256	2.26933	2.26933	2.60782
3257	2.27003	2.27003	2.60828
3258	2.27073	2.27073	2.60874
3259	2.27143	2.27142	2.6092
3260	2.27212	2.27212	2.60967
3261	2.27282	2.27282	2.61013
3262	2.27352	2.27352	2.61059
3263	2.27421	2.27421	2.61106
3264	2.27491	2.27491	2.61152
3265	2.27561	2.27561	2.61198
3266	2.2763	2.2763	2.61244
3267	2.277	2.277	2.6129
3268	2.2777	2.2777	2.61337
3269	2.2784	2.27839	2.61383
3270	2.27909	2.27909	2.61429
3271	2.27979	2.27979	2.61475
3272	2.28049	2.28049	2.61521
3273	2.28118	2.28118	2.61568
3274	2.28188	2.28188	2.61614
3275	2.28258	2.28258	2.6166
3276	2.28327	2.28327	2.61706
3277	2.28397	2.28397	2.61752
3278	2.28467	2.28467	2.61798
3279	2.28536	2.28536	2.61844
3280	2.28606	2.28606	2.6189
3281	2.28676	2.28676	2.61936
3282	2.28746	2.28746	2.61983
3283	2.28815	2.28815	2.62029
3284	2.28885	2.28885	2.62075
3285	2.28955	2.28955	2.62121
3286	2.29024	2.29024	2.62167
3287	2.29094	2.29094	2.62213
3288	2.29164	2.29164	2.62259
3289	2.29233	2.29233	2.62305
3290	2.29303	2.29303	2.62351
3291	2.29373	2.29373	2.62397
3292	2.29443	2.29442	2.62443
3293	2.29512	2.29512	2.62489
3294	2.29582	2.29582	2.62535
3295	2.29652	2.29652	2.62581
3296	2.29721	2.29721	2.62627
3297	2.29791	2.29791	2.62673
3298	2.29861	2.29861	2.62719
3299	2.2993	2.2993	2.62764
3300	2.3	2.3	2.6281
3301	2.3007	2.3007	2.62856
3302	2.3014	2.30139	2.62902
3303	2.30209	2.30209	2.62948
3304	2.30279	2.30279	2.62994
3305	2.30349	2.30349	2.6304
3306	2.30418	2.30418	2.63086
3307	2.30488	2.30488	2.63132
3308	2.30558	2.30558	2.63177
3309	2.30627	2.30627	2.63223
3310	2.30697	2.30697	2.63269
3311	2.30767	2.30767	2.63315
3312	2.30836	2.30836	2.63361
3313	2.30906	2.30906	2.63406
3314	2.30976	2.30976	2.63452
3315	2.31046	2.31046	2.63498
3316	2.31115	2.31115	2.63544
3317	2.31185	2.31185	2.6359
3318	2.31255	2.31255	2.63635
3319	2.31324	2.31324	2.63681
3320	2.31394	2.31394	2.63727
3321	2.31464	2.31464	2.63773
3322	2.31533	2.31533	2.63818
3323	2.31603	2.31603	2.63864
3324	2.31673	2.31673	2.6391
3325	2.31743	2.31742	2.63955
3326	2.31812	2.31812	2.64001
3327	2.31882	2.31882	2.64047
3328	2.31952	2.31952	2.64092
3329	2.32021	2.32021	2.64138
3330	2.32091	2.32091	2.64184
3331	2.32161	2.32161	2.64229
3332	2.3223	2.3223	2.64275
3333	2.323	2.323	2.64321
3334	2.3237	2.3237	2.64366
3335	2.3244	2.32439	2.64412
3336	2.32509	2.32509	2.64458
3337	2.32579	2.32579	2.64503
3338	2.32649	2.32649	2.64549
3339	2.32718	2.32718	2.64594
3340	2.32788	2.32788	2.6464
3341	2.32858	2.32858	2.64685
3342	2.32927	2.32927	2.64731
3343	2.32997	2.32997	2.64777
3344	2.33067	2.33067	2.64822
3345	2.33136	2.33136	2.64868
3346	2.33206	2.33206	2.64913
3347	2.33276	2.33276	2.64959
3348	2.33346	2.33346	2.65004
3349	2.33415	2.33415	2.6505
3350	2.33485	2.33485	2.65095
3351	2.33555	2.33555	2.65141
3352	2.33624	2.33624	2.65186
3353	2.33694	2.33694	2.65232
3354	2.33764	2.33764	2.65277
3355	2.33833	2.33833	2.65322
3356	2.33903	2.33903	2.65368
3357	2.33973	2.33973	2.65413
3358	2.34043	2.34042	2.65459
3359	2.34112	2.34112	2.65504
3360	2.34182	2.34182	2.6555
3361	2.34252	2.34252	2.65595
3362	2.34321	2.34321	2.6564
3363	2.34391	2.34391	2.65686
3364	2.34461	2.34461	2.65731
3365	2.3453	2.3453	2.65776
3366	2.346	2.346	2.65822
3367	2.3467	2.3467	2.65867
3368	2.3474	2.34739	2.65912
3369	2.34809	2.34809	2.65958
3370	2.34879	2.34879	2.66003
3371	2.34949	2.34949	2.66048
3372	2.35018	2.35018	2.66094
3373	2.35088	2.35088	2.66139
3374	2.35158	2.35158	2.66184
3375	2.35227	2.35227	2.6623
3376	2.35297	2.35297	2.66275
3377	2.35367	2.35367	2.6632
3378	2.35436	2.35436	2.66365
3379	2.35506	2.35506	2.66411
3380	2.35576	2.35576	2.66456
3381	2.35646	2.35646	2.66501
3382	2.35715	2.35715	2.66546
3383	2.35785	2.35785	2.66592
3384	2.35855	2.35855	2.66637
3385	2.35924	2.35924	2.66682
3386	2.35994	2.35994	2.66727
3387	2.36064	2.36064	2.66772
3388	2.36133	2.36133	2.66818
3389	2.36203	2.36203	2.66863
3390	2.36273	2.36273	2.66908
3391	2.36343	2.36342	2.66953
3392	2.36412	2.36412	2.66998
3393	2.36482	2.36482	2.67043
3394	2.36552	2.36552	2.67088
3395	2.36621	2.36621	2.67134
3396	2.36691	2.36691	2.67179
3397	2.36761	2.36761	2.67224
3398	2.3683	2.3683	2.67269
3399	2.369	2.369	2.67314
3400	2.3697	2.3697	2.67359
3401	2.3704	2.37039	2.67404
3402	2.37109	2.37109	2.67449
3403	2.37179	2.37179	2.67494
3404	2.37249	2.37249	2.67539
3405	2.37318	2.37318	2.67584
3406	2.37388	2.37388	2.67629
3407	2.37458	2.37458	2.67674
3408	2.37527	2.37527	2.67719
3409	2.37597	2.37597	2.67764
3410	2.37667	2.37667	2.67809
3411	2.37736	2.37736	2.67854
3412	2.37806	2.37806	2.67899
3413	2.37876	2.37876	2.67944
3414	2.37946	2.37946	2.67989
3415	2.38015	2.38015	2.68034
3416	2.38085	2.38085	2.68079
3417	2.38155	2.38155	2.68124
3418	2.38224	2.38224	2.68169
3419	2.38294	2.38294	2.68214
3420	2.38364	2.38364	2.68259
3421	2.38433	2.38433	2.68304
3422	2.38503	2.38503	2.68349
3423	2.38573	2.38573	2.68394
3424	2.38643	2.38642	2.68439
3425	2.38712	2.38712	2.68483
3426	2.38782	2.38782	2.68528
3427	2.38852	2.38852	2.68573
3428	2.38921	2.38921	2.68618
3429	2.38991	2.38991	2.68663
3430	2.39061	2.39061	2.68708
3431	2.3913	2.3913	2.68753
3432	2.392	2.392	2.68797
3433	2.3927	2.3927	2.68842
3434	2.3934	2.39339	2.68887
3435	2.39409	2.39409	2.68932
3436	2.39479	2.39479	2.68977
3437	2.39549	2.39549	2.69022
3438	2.39618	2.39618	2.69066
3439	2.39688	2.39688	2.69111
3440	2.39758	2.39758	2.69156
3441	2.39827	2.39827	2.69201
3442	2.39897	2.39897	2.69245
3443	2.39967	2.39967	2.6929
3444	2.40036	2.40036	2.69335
3445	2.40106	2.40106	2.6938
3446	2.40176	2.40176	2.69424
3447	2.40246	2.40246	2.69469
3448	2.40315	2.40315	2.69514
3449	2.40385	2.40385	2.69558
3450	2.40455	2.40455	2.69603
3451	2.40524	2.40524	2.69648
3452	2.40594	2.40594	2.69693
3453	2.40664	2.40664	2.69737
3454	2.40733	2.40733	2.69782
3455	2.40803	2.40803	2.69826
3456	2.40873	2.40873	2.69871
3457	2.40943	2.40942	2.69916
3458	2.41012	2.41012	2.6996
3459	2.41082	2.41082	2.70005
3460	2.41152	2.41152	2.7005
3461	2.41221	2.41221	2.70094
3462	2.41291	2.41291	2.70139
3463	2.41361	2.41361	2.70183
3464	2.4143	2.4143	2.70228
3465	2.415	2.415	2.70273
3466	2.4157	2.4157	2.70317
3467	2.4164	2.41639	2.70362
3468	2.41709	2.41709	2.70406
3469	2.41779	2.41779	2.70451
3470	2.41849	2.41849	2.70495
3471	2.41918	2.41918	2.7054
3472	2.41988	2.41988	2.70585
3473	2.42058	2.42058	2.70629
3474	2.42127	2.42127	2.70674
3475	2.42197	2.42197	2.70718
3476	2.42267	2.42267	2.70763
3477	2.42336	2.42336	2.70807
3478	2.42406	2.42406	2.70852
3479	2.42476	2.42476	2.70896
3480	2.42546	2.42546	2.70941
3481	2.42615	2.42615	2.70985
3482	2.42685	2.42685	2.71029
3483	2.42755	2.42755	2.71074
3484	2.42824	2.42824	2.71118
3485	2.42894	2.42894	2.71163
3486	2.42964	2.42964	2.71207
3487	2.43033	2.43033	2.71252
3488	2.43103	2.43103	2.71296
3489	2.43173	2.43173	2.7134
3490	2.43243	2.43242	2.71385
3491	2.43312	2.43312	2.71429
3492	2.43382	2.43382	2.71474
3493	2.43452	2.43452	2.71518
3494	2.43521	2.43521	2.71562
3495	2.43591	2.43591	2.71607
3496	2.43661	2.43661	2.71651
3497	2.4373	2.4373	2.71695
3498	2.438	2.438	2.7174
3499	2.4387	2.4387	2.71784
3500	2.4394	2.43939	2.71828
3501	2.44009	2.44009	2.71873
3502	2.44079	2.44079	2.71917
3503	2.44149	2.44149	2.71961
3504	2.44218	2.44218	2.72006
3505	2.44288	2.44288	2.7205
3506	2.44358	2.44358	2.72094
3507	2.44427	2.44427	2.72139
3508	2.44497	2.44497	2.72183
3509	2.44567	2.44567	2.72227
3510	2.44636	2.44636	2.72271
3511	2.44706	2.44706	2.72316
3512	2.44776	2.44776	2.7236
3513	2.44846	2.44846	2.72404
3514	2.44915	2.44915	2.72448
3515	2.44985	2.44985	2.72493
3516	2.45055	2.45055	2.72537
3517	2.45124	2.45124	2.72581
3518	2.45194	2.45194	2.72625
3519	2.45264	2.45264	2.72669
3520	2.45333	2.45333	2.72714
3521	2.45403	2.45403	2.72758
3522	2.45473	2.45473	2.72802
3523	2.45543	2.45543	2.72846
3524	2.45612	2.45612	2.7289
3525	2.45682	2.45682	2.72934
3526	2.45752	2.45752	2.72979
3527	2.45821	2.45821	2.73023
3528	2.45891	2.45891	2.73067
3529	2.45961	2.45961	2.73111
3530	2.4603	2.4603	2.73155
3531	2.461	2.461	2.73199
3532	2.4617	2.4617	2.73243
3533	2.4624	2.46239	2.73287
3534	2.46309	2.46309	2.73332
3535	2.46379	2.46379	2.73376
3536	2.46449	2.46449	2.7342
3537	2.46518	2.46518	2.73464
3538	2.46588	2.46588	2.73508
3539	2.46658	2.46658	2.73552
3540	2.46727	2.46727	2.73596
3541	2.46797	2.46797	2.7364
3542	2.46867	2.46867	2.73684
3543	2.46937	2.46936	2.73728
3544	2.47006	2.47006	2.73772
3545	2.47076	2.47076	2.73816
3546	2.47146	2.47146	2.7386
3547	2.47215	2.47215	2.73904
3548	2.47285	2.47285	2.73948
3549	2.47355	2.47355	2.73992
3550	2.47424	2.47424	2.74036
3551	2.47494	2.47494	2.7408
3552	2.47564	2.47564	2.74124
3553	2.47633	2.47633	2.74168
3554	2.47703	2.47703	2.74212
3555	2.47773	2.47773	2.74256
3556	2.47843	2.47843	2.743
3557	2.47912	2.47912	2.74344
3558	2.47982	2.47982	2.74388
3559	2.48052	2.48052	2.74432
3560	2.48121	2.48121	2.74476
3561	2.48191	2.48191	2.74519
3562	2.48261	2.48261	2.74563
3563	2.4833	2.4833	2.74607
3564	2.484	2.484	2.74651
3565	2.4847	2.4847	2.74695
3566	2.4854	2.48539	2.74739
3567	2.48609	2.48609	2.74783
3568	2.48679	2.48679	2.74827
3569	2.48749	2.48749	2.74871
3570	2.48818	2.48818	2.74914
3571	2.48888	2.48888	2.74958
3572	2.48958	2.48958	2.75002
3573	2.49027	2.49027	2.75046
3574	2.49097	2.49097	2.7509
3575	2.49167	2.49167	2.75134
3576	2.49237	2.49236	2.75177
3577	2.49306	2.49306	2.75221
3578	2.49376	2.49376	2.75265
3579	2.49446	2.49446	2.75309
3580	2.49515	2.49515	2.75353
3581	2.49585	2.49585	2.75396
3582	2.49655	2.49655	2.7544
3583	2.49724	2.49724	2.75484
3584	2.49794	2.49794	2.75528
3585	2.49864	2.49864	2.75571
3586	2.49933	2.49933	2.75615
3587	2.50003	2.50003	2.75659
3588	2.50073	2.50073	2.75703
3589	2.50143	2.50143	2.75746
3590	2.50212	2.50212	2.7579
3591	2.50282	2.50282	2.75834
3592	2.50352	2.50352	2.75877
3593	2.50421	2.50421	2.75921
3594	2.50491	2.50491	2.75965
3595	2.50561	2.50561	2.76009
3596	2.5063	2.5063	2.76052
3597	2.507	2.507	2.76096
3598	2.5077	2.5077	2.7614
3599	2.5084	2.50839	2.76183
3600	2.50909	2.50909	2.76227
3601	2.50979	2.50979	2.76271
3602	2.51049	2.51049	2.76314
3603	2.51118	2.51118	2.76358
3604	2.51188	2.51188	2.76402
3605	2.51258	2.51258	2.76445
3606	2.51327	2.51327	2.76489
3607	2.51397	2.51397	2.76532
3608	2.51467	2.51467	2.76576
3609	2.51537	2.51536	2.7662
3610	2.51606	2.51606	2.76663
3611	2.51676	2.51676	2.76707
3612	2.51746	2.51746	2.7675
3613	2.51815	2.51815	2.76794
3614	2.51885	2.51885	2.76838
3615	2.51955	2.51955	2.76881
3616	2.52024	2.52024	2.76925
3617	2.52094	2.52094	2.76968
3618	2.52164	2.52164	2.77012
3619	2.52233	2.52233	2.77055
3620	2.52303	2.52303	2.77099
3621	2.52373	2.52373	2.77142
3622	2.52443	2.52443	2.77186
3623	2.52512	2.52512	2.77229
3624	2.52582	2.52582	2.77273
3625	2.52652	2.52652	2.77316
3626	2.52721	2.52721	2.7736
3627	2.52791	2.52791	2.77403
3628	2.52861	2.52861	2.77447
3629	2.5293	2.5293	2.7749
3630	2.53	2.53	2.77534
3631	2.5307	2.5307	2.77577
3632	2.5314	2.53139	2.77621
3633	2.53209	2.53209	2.77664
3634	2.53279	2.53279	2.77708
3635	2.53349	2.53349	2.77751
3636	2.53418	2.53418	2.77795
3637	2.53488	2.53488	2.77838
3638	2.53558	2.53558	2.77881
3639	2.53627	2.53627	2.77925
3640	2.53697	2.53697	2.77968
3641	2.53767	2.53767	2.78012
3642	2.53837	2.53836	2.78055
3643	2.53906	2.53906	2.78098
3644	2.53976	2.53976	2.78142
3645	2.54046	2.54046	2.78185
3646	2.54115	2.54115	2.78229
3647	2.54185	2.54185	2.78272
3648	2.54255	2.54255	2.78315
3649	2.54324	2.54324	2.78359
3650	2.54394	2.54394	2.78402
3651	2.54464	2.54464	2.78445
3652	2.54533	2.54533	2.78489
3653	2.54603	2.54603	2.78532
3654	2.54673	2.54673	2.78575
3655	2.54743	2.54743	2.78619
3656	2.54812	2.54812	2.78662
3657	2.54882	2.54882	2.78705
3658	2.54952	2.54952	2.78749
3659	2.55021	2.55021	2.78792
3660	2.55091	2.55091	2.78835
3661	2.55161	2.55161	2.78879
3662	2.5523	2.5523	2.78922
3663	2.553	2.553	2.78965
3664	2.5537	2.5537	2.79008
3665	2.5544	2.55439	2.79052
3666	2.55509	2.55509	2.79095
3667	2.55579	2.55579	2.79138
3668	2.55649	2.55649	2.79181
3669	2.55718	2.55718	2.79225
3670	2.55788	2.55788	2.79268
3671	2.55858	2.55858	2.79311
3672	2.55927	2.55927	2.79354
3673	2.55997	2.55997	2.79398
3674	2.56067	2.56067	2.79441
3675	2.56137	2.56136	2.79484
3676	2.56206	2.56206	2.79527
3677	2.56276	2.56276	2.7957
3678	2.56346	2.56346	2.79614
3679	2.56415	2.56415	2.79657
3680	2.56485	2.56485	2.797
3681	2.56555	2.56555	2.79743
3682	2.56624	2.56624	2.79786
3683	2.56694	2.56694	2.79829
3684	2.56764	2.56764	2.79873
3685	2.56833	2.56833	2.79916
3686	2.56903	2.56903	2.79959
3687	2.56973	2.56973	2.80002
3688	2.57043	2.57043	2.80045
3689	2.57112	2.57112	2.80088
3690	2.57182	2.57182	2.80131
3691	2.57252	2.57252	2.80175
3692	2.57321	2.57321	2.80218
3693	2.57391	2.57391	2.80261
3694	2.57461	2.57461	2.80304
3695	2.5753	2.5753	2.80347
3696	2.576	2.576	2.8039
3697	2.5767	2.5767	2.80433
3698	2.5774	2.57739	2.80476
3699	2.57809	2.57809	2.80519
3700	2.57879	2.57879	2.80562
3701	2.57949	2.57949	2.80605
3702	2.58018	2.58018	2.80649
3703	2.58088	2.58088	2.80692
3704	2.58158	2.58158	2.80735
3705	2.58227	2.58227	2.80778
3706	2.58297	2.58297	2.80821
3707	2.58367	2.58367	2.80864
3708	2.58437	2.58436	2.80907
3709	2.58506	2.58506	2.8095
3710	2.58576	2.58576	2.80993
3711	2.58646	2.58646	2.81036
3712	2.58715	2.58715	2.81079
3713	2.58785	2.58785	2.81122
3714	2.58855	2.58855	2.81165
3715	2.58924	2.58924	2.81208
3716	2.58994	2.58994	2.81251
3717	2.59064	2.59064	2.81294
3718	2.59133	2.59133	2.81337
3719	2.59203	2.59203	2.8138
3720	2.59273	2.59273	2.81423
3721	2.59343	2.59343	2.81466
3722	2.59412	2.59412	2.81509
3723	2.59482	2.59482	2.81551
3724	2.59552	2.59552	2.81594
3725	2.59621	2.59621	2.81637
3726	2.59691	2.59691	2.8168
3727	2.59761	2.59761	2.81723
3728	2.5983	2.5983	2.81766
3729	2.599	2.599	2.81809
3730	2.5997	2.5997	2.81852
3731	2.6004	2.60039	2.81895
3732	2.60109	2.60109	2.81938
3733	2.60179	2.60179	2.81981
3734	2.60249	2.60249	2.82023
3735	2.60318	2.60318	2.82066
3736	2.60388	2.60388	2.82109
3737	2.60458	2.60458	2.82152
3738	2.60527	2.60527	2.82195
3739	2.60597	2.60597	2.82238
3740	2.60667	2.60667	2.82281
3741	2.60737	2.60736	2.82324
3742	2.60806	2.60806	2.82366
3743	2.60876	2.60876	2.82409
3744	2.60946	2.60946	2.82452
3745	2.61015	2.61015	2.82495
3746	2.61085	2.61085	2.82538
3747	2.61155	2.61155	2.82581
3748	2.61224	2.61224	2.82623
3749	2.61294	2.61294	2.82666
3750	2.61364	2.61364	2.82709
3751	2.61433	2.61433	2.82752
3752	2.61503	2.61503	2.82795
3753	2.61573	2.61573	2.82837
3754	2.61643	2.61643	2.8288
3755	2.61712	2.61712	2.82923
3756	2.61782	2.61782	2.82966
3757	2.61852	2.61852	2.83008
3758	2.61921	2.61921	2.83051
3759	2.61991	2.61991	2.83094
3760	2.62061	2.62061	2.83137
3761	2.6213	2.6213	2.83179
3762	2.622	2.622	2.83222
3763	2.6227	2.6227	2.83265
3764	2.6234	2.62339	2.83308
3765	2.62409	2.62409	2.8335
3766	2.62479	2.62479	2.83393
3767	2.62549	2.62549	2.83436
3768	2.62618	2.62618	2.83478
3769	2.62688	2.62688	2.83521
3770	2.62758	2.62758	2.83564
3771	2.62827	2.62827	2.83607
3772	2.62897	2.62897	2.83649
3773	2.62967	2.62967	2.83692
3774	2.63037	2.63036	2.83735
3775	2.63106	2.63106	2.83777
3776	2.63176	2.63176	2.8382
3777	2.63246	2.63246	2.83863
3778	2.63315	2.63315	2.83905
3779	2.63385	2.63385	2.83948
3780	2.63455	2.63455	2.83991
3781	2.63524	2.63524	2.84033
3782	2.63594	2.63594	2.84076
3783	2.63664	2.63664	2.84118
3784	2.63733	2.63733	2.84161
3785	2.63803	2.63803	2.84204
3786	2.63873	2.63873	2.84246
3787	2.63943	2.63943	2.84289
3788	2.64012	2.64012	2.84332
3789	2.64082	2.64082	2.84374
3790	2.64152	2.64152	2.84417
3791	2.64221	2.64221	2.84459
3792	2.64291	2.64291	2.84502
3793	2.64361	2.64361	2.84545
3794	2.6443	2.6443	2.84587
3795	2.645	2.645	2.8463
3796	2.6457	2.6457	2.84672
3797	2.6464	2.64639	2.84715
3798	2.64709	2.64709	2.84757
3799	2.64779	2.64779	2.848
3800	2.64849	2.64849	2.84843
3801	2.64918	2.64918	2.84885
3802	2.64988	2.64988	2.84928
3803	2.65058	2.65058	2.8497
3804	2.65127	2.65127	2.85013
3805	2.65197	2.65197	2.85055
3806	2.65267	2.65267	2.85098
3807	2.65337	2.65336	2.8514
3808	2.65406	2.65406	2.85183
3809	2.65476	2.65476	2.85225
3810	2.65546	2.65546	2.85268
3811	2.65615	2.65615	2.8531
3812	2.65685	2.65685	2.85353
3813	2.65755	2.65755	2.85395
3814	2.65824	2.65824	2.85438
3815	2.65894	2.65894	2.8548
3816	2.65964	2.65964	2.85523
3817	2.66033	2.66033	2.85565
3818	2.66103	2.66103	2.85608
3819	2.66173	2.66173	2.8565
3820	2.66243	2.66243	2.85693
3821	2.66312	2.66312	2.85735
3822	2.66382	2.66382	2.85777
3823	2.66452	2.66452	2.8582
3824	2.66521	2.66521	2.85862
