t, c	M(t), рад	E(t), рад	Teta(t), с	
2796	1.94873	2.30948	2.63434
2797	1.94943	2.31001	2.63469
2798	1.95012	2.31053	2.63503
2799	1.95082	2.31106	2.63537
2800	1.95152	2.31158	2.63572
2801	1.95221	2.3121	2.63606
2802	1.95291	2.31263	2.63641
2803	1.95361	2.31315	2.63675
2804	1.9543	2.31368	2.6371
2805	1.955	2.3142	2.63744
2806	1.9557	2.31472	2.63778
2807	1.9564	2.31525	2.63813
2808	1.95709	2.31577	2.63847
2809	1.95779	2.3163	2.63881
2810	1.95849	2.31682	2.63916
2811	1.95918	2.31734	2.6395
2812	1.95988	2.31787	2.63984
2813	1.96058	2.31839	2.64019
2814	1.96127	2.31891	2.64053
2815	1.96197	2.31944	2.64087
2816	1.96267	2.31996	2.64122
2817	1.96336	2.32048	2.64156
2818	1.96406	2.32101	2.6419
2819	1.96476	2.32153	2.64224
2820	1.96546	2.32205	2.64259
2821	1.96615	2.32257	2.64293
2822	1.96685	2.3231	2.64327
2823	1.96755	2.32362	2.64361
2824	1.96824	2.32414	2.64395
2825	1.96894	2.32466	2.6443
2826	1.96964	2.32519	2.64464
2827	1.97033	2.32571	2.64498
2828	1.97103	2.32623	2.64532
2829	1.97173	2.32675	2.64566
2830	1.97243	2.32728	2.646
2831	1.97312	2.3278	2.64635
2832	1.97382	2.32832	2.64669
2833	1.97452	2.32884	2.64703
2834	1.97521	2.32936	2.64737
2835	1.97591	2.32989	2.64771
2836	1.97661	2.33041	2.64805
2837	1.9773	2.33093	2.64839
2838	1.978	2.33145	2.64873
2839	1.9787	2.33197	2.64907
2840	1.9794	2.33249	2.64941
2841	1.98009	2.33301	2.64975
2842	1.98079	2.33354	2.65009
2843	1.98149	2.33406	2.65043
2844	1.98218	2.33458	2.65077
2845	1.98288	2.3351	2.65111
2846	1.98358	2.33562	2.65145
2847	1.98427	2.33614	2.65179
2848	1.98497	2.33666	2.65213
2849	1.98567	2.33718	2.65247
2850	1.98636	2.3377	2.65281
2851	1.98706	2.33822	2.65315
2852	1.98776	2.33874	2.65349
2853	1.98846	2.33927	2.65383
2854	1.98915	2.33979	2.65417
2855	1.98985	2.34031	2.65451
2856	1.99055	2.34083	2.65485
2857	1.99124	2.34135	2.65519
2858	1.99194	2.34187	2.65553
2859	1.99264	2.34239	2.65587
2860	1.99333	2.34291	2.6562
2861	1.99403	2.34343	2.65654
2862	1.99473	2.34395	2.65688
2863	1.99543	2.34447	2.65722
2864	1.99612	2.34499	2.65756
2865	1.99682	2.34551	2.6579
2866	1.99752	2.34603	2.65823
2867	1.99821	2.34655	2.65857
2868	1.99891	2.34706	2.65891
2869	1.99961	2.34758	2.65925
2870	2.0003	2.3481	2.65959
2871	2.001	2.34862	2.65992
2872	2.0017	2.34914	2.66026
2873	2.0024	2.34966	2.6606
2874	2.00309	2.35018	2.66094
2875	2.00379	2.3507	2.66127
2876	2.00449	2.35122	2.66161
2877	2.00518	2.35174	2.66195
2878	2.00588	2.35225	2.66228
2879	2.00658	2.35277	2.66262
2880	2.00727	2.35329	2.66296
2881	2.00797	2.35381	2.66329
2882	2.00867	2.35433	2.66363
2883	2.00936	2.35485	2.66397
2884	2.01006	2.35537	2.6643
2885	2.01076	2.35588	2.66464
2886	2.01146	2.3564	2.66498
2887	2.01215	2.35692	2.66531
2888	2.01285	2.35744	2.66565
2889	2.01355	2.35796	2.66599
2890	2.01424	2.35847	2.66632
2891	2.01494	2.35899	2.66666
2892	2.01564	2.35951	2.66699
2893	2.01633	2.36003	2.66733
2894	2.01703	2.36055	2.66766
2895	2.01773	2.36106	2.668
2896	2.01843	2.36158	2.66834
2897	2.01912	2.3621	2.66867
2898	2.01982	2.36262	2.66901
2899	2.02052	2.36313	2.66934
2900	2.02121	2.36365	2.66968
2901	2.02191	2.36417	2.67001
2902	2.02261	2.36468	2.67035
2903	2.0233	2.3652	2.67068
2904	2.024	2.36572	2.67102
2905	2.0247	2.36623	2.67135
2906	2.0254	2.36675	2.67168
2907	2.02609	2.36727	2.67202
2908	2.02679	2.36779	2.67235
2909	2.02749	2.3683	2.67269
2910	2.02818	2.36882	2.67302
2911	2.02888	2.36933	2.67336
2912	2.02958	2.36985	2.67369
2913	2.03027	2.37037	2.67402
2914	2.03097	2.37088	2.67436
2915	2.03167	2.3714	2.67469
2916	2.03236	2.37192	2.67502
2917	2.03306	2.37243	2.67536
2918	2.03376	2.37295	2.67569
2919	2.03446	2.37346	2.67603
2920	2.03515	2.37398	2.67636
2921	2.03585	2.3745	2.67669
2922	2.03655	2.37501	2.67703
2923	2.03724	2.37553	2.67736
2924	2.03794	2.37604	2.67769
2925	2.03864	2.37656	2.67802
2926	2.03933	2.37707	2.67836
2927	2.04003	2.37759	2.67869
2928	2.04073	2.3781	2.67902
2929	2.04143	2.37862	2.67935
2930	2.04212	2.37914	2.67969
2931	2.04282	2.37965	2.68002
2932	2.04352	2.38017	2.68035
2933	2.04421	2.38068	2.68068
2934	2.04491	2.3812	2.68102
2935	2.04561	2.38171	2.68135
2936	2.0463	2.38223	2.68168
2937	2.047	2.38274	2.68201
2938	2.0477	2.38325	2.68234
2939	2.0484	2.38377	2.68268
2940	2.04909	2.38428	2.68301
2941	2.04979	2.3848	2.68334
2942	2.05049	2.38531	2.68367
2943	2.05118	2.38583	2.684
2944	2.05188	2.38634	2.68433
2945	2.05258	2.38686	2.68466
2946	2.05327	2.38737	2.68499
2947	2.05397	2.38788	2.68533
2948	2.05467	2.3884	2.68566
2949	2.05536	2.38891	2.68599
2950	2.05606	2.38943	2.68632
2951	2.05676	2.38994	2.68665
2952	2.05746	2.39045	2.68698
2953	2.05815	2.39097	2.68731
2954	2.05885	2.39148	2.68764
2955	2.05955	2.39199	2.68797
2956	2.06024	2.39251	2.6883
2957	2.06094	2.39302	2.68863
2958	2.06164	2.39354	2.68896
2959	2.06233	2.39405	2.68929
2960	2.06303	2.39456	2.68962
2961	2.06373	2.39507	2.68995
2962	2.06443	2.39559	2.69028
2963	2.06512	2.3961	2.69061
2964	2.06582	2.39661	2.69094
2965	2.06652	2.39713	2.69127
2966	2.06721	2.39764	2.6916
2967	2.06791	2.39815	2.69193
2968	2.06861	2.39867	2.69226
2969	2.0693	2.39918	2.69259
2970	2.07	2.39969	2.69292
2971	2.0707	2.4002	2.69325
2972	2.0714	2.40072	2.69357
2973	2.07209	2.40123	2.6939
2974	2.07279	2.40174	2.69423
2975	2.07349	2.40225	2.69456
2976	2.07418	2.40277	2.69489
2977	2.07488	2.40328	2.69522
2978	2.07558	2.40379	2.69555
2979	2.07627	2.4043	2.69587
2980	2.07697	2.40481	2.6962
2981	2.07767	2.40533	2.69653
2982	2.07836	2.40584	2.69686
2983	2.07906	2.40635	2.69719
2984	2.07976	2.40686	2.69752
2985	2.08046	2.40737	2.69784
2986	2.08115	2.40788	2.69817
2987	2.08185	2.4084	2.6985
2988	2.08255	2.40891	2.69883
2989	2.08324	2.40942	2.69915
2990	2.08394	2.40993	2.69948
2991	2.08464	2.41044	2.69981
2992	2.08533	2.41095	2.70014
2993	2.08603	2.41146	2.70046
2994	2.08673	2.41197	2.70079
2995	2.08743	2.41249	2.70112
2996	2.08812	2.413	2.70144
2997	2.08882	2.41351	2.70177
2998	2.08952	2.41402	2.7021
2999	2.09021	2.41453	2.70243
3000	2.09091	2.41504	2.70275
3001	2.09161	2.41555	2.70308
3002	2.0923	2.41606	2.7034
3003	2.093	2.41657	2.70373
3004	2.0937	2.41708	2.70406
3005	2.0944	2.41759	2.70438
3006	2.09509	2.4181	2.70471
3007	2.09579	2.41861	2.70504
3008	2.09649	2.41912	2.70536
3009	2.09718	2.41963	2.70569
3010	2.09788	2.42014	2.70601
3011	2.09858	2.42065	2.70634
3012	2.09927	2.42116	2.70667
3013	2.09997	2.42167	2.70699
3014	2.10067	2.42218	2.70732
3015	2.10136	2.42269	2.70764
3016	2.10206	2.4232	2.70797
3017	2.10276	2.42371	2.70829
3018	2.10346	2.42422	2.70862
3019	2.10415	2.42473	2.70894
3020	2.10485	2.42524	2.70927
3021	2.10555	2.42575	2.70959
3022	2.10624	2.42626	2.70992
3023	2.10694	2.42677	2.71024
3024	2.10764	2.42728	2.71057
3025	2.10833	2.42779	2.71089
3026	2.10903	2.4283	2.71122
3027	2.10973	2.42881	2.71154
3028	2.11043	2.42932	2.71187
3029	2.11112	2.42982	2.71219
3030	2.11182	2.43033	2.71252
3031	2.11252	2.43084	2.71284
3032	2.11321	2.43135	2.71316
3033	2.11391	2.43186	2.71349
3034	2.11461	2.43237	2.71381
3035	2.1153	2.43288	2.71414
3036	2.116	2.43339	2.71446
3037	2.1167	2.43389	2.71478
3038	2.1174	2.4344	2.71511
3039	2.11809	2.43491	2.71543
3040	2.11879	2.43542	2.71576
3041	2.11949	2.43593	2.71608
3042	2.12018	2.43644	2.7164
3043	2.12088	2.43694	2.71673
3044	2.12158	2.43745	2.71705
3045	2.12227	2.43796	2.71737
3046	2.12297	2.43847	2.7177
3047	2.12367	2.43898	2.71802
3048	2.12436	2.43948	2.71834
3049	2.12506	2.43999	2.71866
3050	2.12576	2.4405	2.71899
3051	2.12646	2.44101	2.71931
3052	2.12715	2.44151	2.71963
3053	2.12785	2.44202	2.71996
3054	2.12855	2.44253	2.72028
3055	2.12924	2.44304	2.7206
3056	2.12994	2.44354	2.72092
3057	2.13064	2.44405	2.72125
3058	2.13133	2.44456	2.72157
3059	2.13203	2.44507	2.72189
3060	2.13273	2.44557	2.72221
3061	2.13343	2.44608	2.72253
3062	2.13412	2.44659	2.72286
3063	2.13482	2.44709	2.72318
3064	2.13552	2.4476	2.7235
3065	2.13621	2.44811	2.72382
3066	2.13691	2.44862	2.72414
3067	2.13761	2.44912	2.72446
3068	2.1383	2.44963	2.72479
3069	2.139	2.45013	2.72511
3070	2.1397	2.45064	2.72543
3071	2.1404	2.45115	2.72575
3072	2.14109	2.45165	2.72607
3073	2.14179	2.45216	2.72639
3074	2.14249	2.45267	2.72671
3075	2.14318	2.45317	2.72703
3076	2.14388	2.45368	2.72735
3077	2.14458	2.45419	2.72768
3078	2.14527	2.45469	2.728
3079	2.14597	2.4552	2.72832
3080	2.14667	2.4557	2.72864
3081	2.14736	2.45621	2.72896
3082	2.14806	2.45672	2.72928
3083	2.14876	2.45722	2.7296
3084	2.14946	2.45773	2.72992
3085	2.15015	2.45823	2.73024
3086	2.15085	2.45874	2.73056
3087	2.15155	2.45924	2.73088
3088	2.15224	2.45975	2.7312
3089	2.15294	2.46025	2.73152
3090	2.15364	2.46076	2.73184
3091	2.15433	2.46127	2.73216
3092	2.15503	2.46177	2.73248
3093	2.15573	2.46228	2.7328
3094	2.15643	2.46278	2.73312
3095	2.15712	2.46329	2.73344
3096	2.15782	2.46379	2.73376
3097	2.15852	2.4643	2.73408
3098	2.15921	2.4648	2.7344
3099	2.15991	2.46531	2.73472
3100	2.16061	2.46581	2.73503
3101	2.1613	2.46632	2.73535
3102	2.162	2.46682	2.73567
3103	2.1627	2.46733	2.73599
3104	2.1634	2.46783	2.73631
3105	2.16409	2.46833	2.73663
3106	2.16479	2.46884	2.73695
3107	2.16549	2.46934	2.73727
3108	2.16618	2.46985	2.73759
3109	2.16688	2.47035	2.7379
3110	2.16758	2.47086	2.73822
3111	2.16827	2.47136	2.73854
3112	2.16897	2.47186	2.73886
3113	2.16967	2.47237	2.73918
3114	2.17036	2.47287	2.7395
3115	2.17106	2.47338	2.73981
3116	2.17176	2.47388	2.74013
3117	2.17246	2.47438	2.74045
3118	2.17315	2.47489	2.74077
3119	2.17385	2.47539	2.74109
3120	2.17455	2.4759	2.7414
3121	2.17524	2.4764	2.74172
3122	2.17594	2.4769	2.74204
3123	2.17664	2.47741	2.74236
3124	2.17733	2.47791	2.74267
3125	2.17803	2.47841	2.74299
3126	2.17873	2.47892	2.74331
3127	2.17943	2.47942	2.74363
3128	2.18012	2.47992	2.74394
3129	2.18082	2.48043	2.74426
3130	2.18152	2.48093	2.74458
3131	2.18221	2.48143	2.74489
3132	2.18291	2.48194	2.74521
3133	2.18361	2.48244	2.74553
3134	2.1843	2.48294	2.74584
3135	2.185	2.48344	2.74616
3136	2.1857	2.48395	2.74648
3137	2.1864	2.48445	2.74679
3138	2.18709	2.48495	2.74711
3139	2.18779	2.48546	2.74743
3140	2.18849	2.48596	2.74774
3141	2.18918	2.48646	2.74806
3142	2.18988	2.48696	2.74838
3143	2.19058	2.48747	2.74869
3144	2.19127	2.48797	2.74901
3145	2.19197	2.48847	2.74933
3146	2.19267	2.48897	2.74964
3147	2.19336	2.48948	2.74996
3148	2.19406	2.48998	2.75027
3149	2.19476	2.49048	2.75059
3150	2.19546	2.49098	2.7509
3151	2.19615	2.49148	2.75122
3152	2.19685	2.49199	2.75154
3153	2.19755	2.49249	2.75185
3154	2.19824	2.49299	2.75217
3155	2.19894	2.49349	2.75248
3156	2.19964	2.49399	2.7528
3157	2.20033	2.49449	2.75311
3158	2.20103	2.495	2.75343
3159	2.20173	2.4955	2.75374
3160	2.20243	2.496	2.75406
3161	2.20312	2.4965	2.75437
3162	2.20382	2.497	2.75469
3163	2.20452	2.4975	2.755
3164	2.20521	2.49801	2.75532
3165	2.20591	2.49851	2.75563
3166	2.20661	2.49901	2.75595
3167	2.2073	2.49951	2.75626
3168	2.208	2.50001	2.75658
3169	2.2087	2.50051	2.75689
3170	2.2094	2.50101	2.7572
3171	2.21009	2.50151	2.75752
3172	2.21079	2.50201	2.75783
3173	2.21149	2.50251	2.75815
3174	2.21218	2.50302	2.75846
3175	2.21288	2.50352	2.75878
3176	2.21358	2.50402	2.75909
3177	2.21427	2.50452	2.7594
3178	2.21497	2.50502	2.75972
3179	2.21567	2.50552	2.76003
3180	2.21636	2.50602	2.76034
3181	2.21706	2.50652	2.76066
3182	2.21776	2.50702	2.76097
3183	2.21846	2.50752	2.76129
3184	2.21915	2.50802	2.7616
3185	2.21985	2.50852	2.76191
3186	2.22055	2.50902	2.76223
3187	2.22124	2.50952	2.76254
3188	2.22194	2.51002	2.76285
3189	2.22264	2.51052	2.76316
3190	2.22333	2.51102	2.76348
3191	2.22403	2.51152	2.76379
3192	2.22473	2.51202	2.7641
3193	2.22543	2.51252	2.76442
3194	2.22612	2.51302	2.76473
3195	2.22682	2.51352	2.76504
3196	2.22752	2.51402	2.76535
3197	2.22821	2.51452	2.76567
3198	2.22891	2.51502	2.76598
3199	2.22961	2.51552	2.76629
3200	2.2303	2.51602	2.7666
3201	2.231	2.51652	2.76692
3202	2.2317	2.51702	2.76723
3203	2.2324	2.51752	2.76754
3204	2.23309	2.51802	2.76785
3205	2.23379	2.51851	2.76817
3206	2.23449	2.51901	2.76848
3207	2.23518	2.51951	2.76879
3208	2.23588	2.52001	2.7691
3209	2.23658	2.52051	2.76941
3210	2.23727	2.52101	2.76973
3211	2.23797	2.52151	2.77004
3212	2.23867	2.52201	2.77035
3213	2.23936	2.52251	2.77066
3214	2.24006	2.52301	2.77097
3215	2.24076	2.5235	2.77128
3216	2.24146	2.524	2.7716
3217	2.24215	2.5245	2.77191
3218	2.24285	2.525	2.77222
3219	2.24355	2.5255	2.77253
3220	2.24424	2.526	2.77284
3221	2.24494	2.5265	2.77315
3222	2.24564	2.52699	2.77346
3223	2.24633	2.52749	2.77377
3224	2.24703	2.52799	2.77408
3225	2.24773	2.52849	2.77439
3226	2.24843	2.52899	2.77471
3227	2.24912	2.52948	2.77502
3228	2.24982	2.52998	2.77533
3229	2.25052	2.53048	2.77564
3230	2.25121	2.53098	2.77595
3231	2.25191	2.53148	2.77626
3232	2.25261	2.53197	2.77657
3233	2.2533	2.53247	2.77688
3234	2.254	2.53297	2.77719
3235	2.2547	2.53347	2.7775
3236	2.2554	2.53397	2.77781
3237	2.25609	2.53446	2.77812
3238	2.25679	2.53496	2.77843
3239	2.25749	2.53546	2.77874
3240	2.25818	2.53596	2.77905
3241	2.25888	2.53645	2.77936
3242	2.25958	2.53695	2.77967
3243	2.26027	2.53745	2.77998
3244	2.26097	2.53794	2.78029
3245	2.26167	2.53844	2.7806
3246	2.26236	2.53894	2.78091
3247	2.26306	2.53944	2.78122
3248	2.26376	2.53993	2.78153
3249	2.26446	2.54043	2.78184
3250	2.26515	2.54093	2.78215
3251	2.26585	2.54142	2.78245
3252	2.26655	2.54192	2.78276
3253	2.26724	2.54242	2.78307
3254	2.26794	2.54291	2.78338
3255	2.26864	2.54341	2.78369
3256	2.26933	2.54391	2.784
3257	2.27003	2.5444	2.78431
3258	2.27073	2.5449	2.78462
3259	2.27143	2.5454	2.78493
3260	2.27212	2.54589	2.78524
3261	2.27282	2.54639	2.78554
3262	2.27352	2.54689	2.78585
3263	2.27421	2.54738	2.78616
3264	2.27491	2.54788	2.78647
3265	2.27561	2.54838	2.78678
3266	2.2763	2.54887	2.78709
3267	2.277	2.54937	2.78739
3268	2.2777	2.54986	2.7877
3269	2.2784	2.55036	2.78801
3270	2.27909	2.55086	2.78832
3271	2.27979	2.55135	2.78863
3272	2.28049	2.55185	2.78894
3273	2.28118	2.55234	2.78924
3274	2.28188	2.55284	2.78955
3275	2.28258	2.55334	2.78986
3276	2.28327	2.55383	2.79017
3277	2.28397	2.55433	2.79047
3278	2.28467	2.55482	2.79078
3279	2.28536	2.55532	2.79109
3280	2.28606	2.55581	2.7914
3281	2.28676	2.55631	2.7917
3282	2.28746	2.5568	2.79201
3283	2.28815	2.5573	2.79232
3284	2.28885	2.55779	2.79263
3285	2.28955	2.55829	2.79293
3286	2.29024	2.55879	2.79324
3287	2.29094	2.55928	2.79355
3288	2.29164	2.55978	2.79386
3289	2.29233	2.56027	2.79416
3290	2.29303	2.56077	2.79447
3291	2.29373	2.56126	2.79478
3292	2.29443	2.56176	2.79508
3293	2.29512	2.56225	2.79539
3294	2.29582	2.56275	2.7957
3295	2.29652	2.56324	2.796
3296	2.29721	2.56374	2.79631
3297	2.29791	2.56423	2.79662
3298	2.29861	2.56472	2.79692
3299	2.2993	2.56522	2.79723
3300	2.3	2.56571	2.79754
3301	2.3007	2.56621	2.79784
3302	2.3014	2.5667	2.79815
3303	2.30209	2.5672	2.79845
3304	2.30279	2.56769	2.79876
3305	2.30349	2.56819	2.79907
3306	2.30418	2.56868	2.79937
3307	2.30488	2.56917	2.79968
3308	2.30558	2.56967	2.79998
3309	2.30627	2.57016	2.80029
3310	2.30697	2.57066	2.8006
3311	2.30767	2.57115	2.8009
3312	2.30836	2.57165	2.80121
3313	2.30906	2.57214	2.80151
3314	2.30976	2.57263	2.80182
3315	2.31046	2.57313	2.80212
3316	2.31115	2.57362	2.80243
3317	2.31185	2.57412	2.80274
3318	2.31255	2.57461	2.80304
3319	2.31324	2.5751	2.80335
3320	2.31394	2.5756	2.80365
3321	2.31464	2.57609	2.80396
3322	2.31533	2.57658	2.80426
3323	2.31603	2.57708	2.80457
3324	2.31673	2.57757	2.80487
3325	2.31743	2.57806	2.80518
3326	2.31812	2.57856	2.80548
3327	2.31882	2.57905	2.80579
3328	2.31952	2.57954	2.80609
3329	2.32021	2.58004	2.8064
3330	2.32091	2.58053	2.8067
3331	2.32161	2.58102	2.807
3332	2.3223	2.58152	2.80731
3333	2.323	2.58201	2.80761
3334	2.3237	2.5825	2.80792
3335	2.3244	2.583	2.80822
3336	2.32509	2.58349	2.80853
3337	2.32579	2.58398	2.80883
3338	2.32649	2.58447	2.80914
3339	2.32718	2.58497	2.80944
3340	2.32788	2.58546	2.80974
3341	2.32858	2.58595	2.81005
3342	2.32927	2.58645	2.81035
3343	2.32997	2.58694	2.81066
3344	2.33067	2.58743	2.81096
3345	2.33136	2.58792	2.81126
3346	2.33206	2.58842	2.81157
3347	2.33276	2.58891	2.81187
3348	2.33346	2.5894	2.81218
3349	2.33415	2.58989	2.81248
3350	2.33485	2.59039	2.81278
3351	2.33555	2.59088	2.81309
3352	2.33624	2.59137	2.81339
3353	2.33694	2.59186	2.81369
3354	2.33764	2.59235	2.814
3355	2.33833	2.59285	2.8143
3356	2.33903	2.59334	2.8146
3357	2.33973	2.59383	2.81491
3358	2.34043	2.59432	2.81521
3359	2.34112	2.59482	2.81551
3360	2.34182	2.59531	2.81582
3361	2.34252	2.5958	2.81612
3362	2.34321	2.59629	2.81642
3363	2.34391	2.59678	2.81672
3364	2.34461	2.59727	2.81703
3365	2.3453	2.59777	2.81733
3366	2.346	2.59826	2.81763
3367	2.3467	2.59875	2.81794
3368	2.3474	2.59924	2.81824
3369	2.34809	2.59973	2.81854
3370	2.34879	2.60022	2.81884
3371	2.34949	2.60072	2.81915
3372	2.35018	2.60121	2.81945
3373	2.35088	2.6017	2.81975
3374	2.35158	2.60219	2.82005
3375	2.35227	2.60268	2.82035
3376	2.35297	2.60317	2.82066
3377	2.35367	2.60366	2.82096
3378	2.35436	2.60415	2.82126
3379	2.35506	2.60465	2.82156
3380	2.35576	2.60514	2.82187
3381	2.35646	2.60563	2.82217
3382	2.35715	2.60612	2.82247
3383	2.35785	2.60661	2.82277
3384	2.35855	2.6071	2.82307
3385	2.35924	2.60759	2.82337
3386	2.35994	2.60808	2.82368
3387	2.36064	2.60857	2.82398
3388	2.36133	2.60906	2.82428
3389	2.36203	2.60955	2.82458
3390	2.36273	2.61004	2.82488
3391	2.36343	2.61054	2.82518
3392	2.36412	2.61103	2.82549
3393	2.36482	2.61152	2.82579
3394	2.36552	2.61201	2.82609
3395	2.36621	2.6125	2.82639
3396	2.36691	2.61299	2.82669
3397	2.36761	2.61348	2.82699
3398	2.3683	2.61397	2.82729
3399	2.369	2.61446	2.82759
3400	2.3697	2.61495	2.82789
3401	2.3704	2.61544	2.8282
3402	2.37109	2.61593	2.8285
3403	2.37179	2.61642	2.8288
3404	2.37249	2.61691	2.8291
3405	2.37318	2.6174	2.8294
3406	2.37388	2.61789	2.8297
3407	2.37458	2.61838	2.83
3408	2.37527	2.61887	2.8303
3409	2.37597	2.61936	2.8306
3410	2.37667	2.61985	2.8309
3411	2.37736	2.62034	2.8312
3412	2.37806	2.62083	2.8315
3413	2.37876	2.62132	2.8318
3414	2.37946	2.62181	2.8321
3415	2.38015	2.6223	2.8324
3416	2.38085	2.62279	2.8327
3417	2.38155	2.62328	2.833
3418	2.38224	2.62377	2.8333
3419	2.38294	2.62425	2.8336
3420	2.38364	2.62474	2.8339
3421	2.38433	2.62523	2.8342
3422	2.38503	2.62572	2.8345
3423	2.38573	2.62621	2.8348
3424	2.38643	2.6267	2.8351
3425	2.38712	2.62719	2.8354
3426	2.38782	2.62768	2.8357
3427	2.38852	2.62817	2.836
3428	2.38921	2.62866	2.8363
3429	2.38991	2.62915	2.8366
3430	2.39061	2.62964	2.8369
3431	2.3913	2.63012	2.8372
3432	2.392	2.63061	2.8375
3433	2.3927	2.6311	2.8378
3434	2.3934	2.63159	2.8381
3435	2.39409	2.63208	2.8384
3436	2.39479	2.63257	2.8387
3437	2.39549	2.63306	2.83899
3438	2.39618	2.63355	2.83929
3439	2.39688	2.63404	2.83959
3440	2.39758	2.63452	2.83989
3441	2.39827	2.63501	2.84019
3442	2.39897	2.6355	2.84049
3443	2.39967	2.63599	2.84079
3444	2.40036	2.63648	2.84109
3445	2.40106	2.63697	2.84139
3446	2.40176	2.63745	2.84168
3447	2.40246	2.63794	2.84198
3448	2.40315	2.63843	2.84228
3449	2.40385	2.63892	2.84258
3450	2.40455	2.63941	2.84288
3451	2.40524	2.6399	2.84318
3452	2.40594	2.64038	2.84348
3453	2.40664	2.64087	2.84377
3454	2.40733	2.64136	2.84407
3455	2.40803	2.64185	2.84437
3456	2.40873	2.64234	2.84467
3457	2.40943	2.64282	2.84497
3458	2.41012	2.64331	2.84527
3459	2.41082	2.6438	2.84556
3460	2.41152	2.64429	2.84586
3461	2.41221	2.64478	2.84616
3462	2.41291	2.64526	2.84646
3463	2.41361	2.64575	2.84676
3464	2.4143	2.64624	2.84705
3465	2.415	2.64673	2.84735
3466	2.4157	2.64721	2.84765
3467	2.4164	2.6477	2.84795
3468	2.41709	2.64819	2.84824
3469	2.41779	2.64868	2.84854
3470	2.41849	2.64916	2.84884
3471	2.41918	2.64965	2.84914
3472	2.41988	2.65014	2.84943
3473	2.42058	2.65063	2.84973
3474	2.42127	2.65111	2.85003
3475	2.42197	2.6516	2.85033
3476	2.42267	2.65209	2.85062
3477	2.42336	2.65257	2.85092
3478	2.42406	2.65306	2.85122
3479	2.42476	2.65355	2.85152
3480	2.42546	2.65404	2.85181
3481	2.42615	2.65452	2.85211
3482	2.42685	2.65501	2.85241
3483	2.42755	2.6555	2.8527
3484	2.42824	2.65598	2.853
3485	2.42894	2.65647	2.8533
3486	2.42964	2.65696	2.85359
3487	2.43033	2.65744	2.85389
3488	2.43103	2.65793	2.85419
3489	2.43173	2.65842	2.85448
3490	2.43243	2.6589	2.85478
3491	2.43312	2.65939	2.85508
3492	2.43382	2.65988	2.85537
3493	2.43452	2.66036	2.85567
3494	2.43521	2.66085	2.85597
3495	2.43591	2.66134	2.85626
3496	2.43661	2.66182	2.85656
3497	2.4373	2.66231	2.85686
3498	2.438	2.6628	2.85715
3499	2.4387	2.66328	2.85745
3500	2.4394	2.66377	2.85774
3501	2.44009	2.66426	2.85804
3502	2.44079	2.66474	2.85834
3503	2.44149	2.66523	2.85863
3504	2.44218	2.66571	2.85893
3505	2.44288	2.6662	2.85922
3506	2.44358	2.66669	2.85952
3507	2.44427	2.66717	2.85982
3508	2.44497	2.66766	2.86011
3509	2.44567	2.66814	2.86041
3510	2.44636	2.66863	2.8607
3511	2.44706	2.66912	2.861
3512	2.44776	2.6696	2.86129
3513	2.44846	2.67009	2.86159
3514	2.44915	2.67057	2.86189
3515	2.44985	2.67106	2.86218
3516	2.45055	2.67154	2.86248
3517	2.45124	2.67203	2.86277
3518	2.45194	2.67252	2.86307
3519	2.45264	2.673	2.86336
3520	2.45333	2.67349	2.86366
3521	2.45403	2.67397	2.86395
3522	2.45473	2.67446	2.86425
3523	2.45543	2.67494	2.86454
3524	2.45612	2.67543	2.86484
3525	2.45682	2.67591	2.86513
3526	2.45752	2.6764	2.86543
3527	2.45821	2.67689	2.86572
3528	2.45891	2.67737	2.86602
3529	2.45961	2.67786	2.86631
3530	2.4603	2.67834	2.86661
3531	2.461	2.67883	2.8669
3532	2.4617	2.67931	2.8672
3533	2.4624	2.6798	2.86749
3534	2.46309	2.68028	2.86779
3535	2.46379	2.68077	2.86808
3536	2.46449	2.68125	2.86838
3537	2.46518	2.68174	2.86867
3538	2.46588	2.68222	2.86897
3539	2.46658	2.68271	2.86926
3540	2.46727	2.68319	2.86955
3541	2.46797	2.68368	2.86985
3542	2.46867	2.68416	2.87014
3543	2.46937	2.68465	2.87044
3544	2.47006	2.68513	2.87073
3545	2.47076	2.68561	2.87103
3546	2.47146	2.6861	2.87132
3547	2.47215	2.68658	2.87161
3548	2.47285	2.68707	2.87191
3549	2.47355	2.68755	2.8722
3550	2.47424	2.68804	2.8725
3551	2.47494	2.68852	2.87279
3552	2.47564	2.68901	2.87308
3553	2.47633	2.68949	2.87338
3554	2.47703	2.68998	2.87367
3555	2.47773	2.69046	2.87397
3556	2.47843	2.69094	2.87426
3557	2.47912	2.69143	2.87455
3558	2.47982	2.69191	2.87485
3559	2.48052	2.6924	2.87514
3560	2.48121	2.69288	2.87543
3561	2.48191	2.69336	2.87573
3562	2.48261	2.69385	2.87602
3563	2.4833	2.69433	2.87631
3564	2.484	2.69482	2.87661
3565	2.4847	2.6953	2.8769
3566	2.4854	2.69578	2.87719
3567	2.48609	2.69627	2.87749
3568	2.48679	2.69675	2.87778
3569	2.48749	2.69724	2.87807
3570	2.48818	2.69772	2.87837
3571	2.48888	2.6982	2.87866
3572	2.48958	2.69869	2.87895
3573	2.49027	2.69917	2.87925
